index,tvname,uid,content,likeCount
65056,第26集,1090189872,合着一家人都搬到贼窝了,240
65057,第26集,1311468276,好家伙，儿老爷跟二少爷也来啦？,13
65058,第26集,1631825105,戏精上线,1
65059,第26集,2523146850,两个倒霉蛋引来了。,16
65060,第26集,373294368818105,吉吉国王出现了,10
65061,第26集,1301992946,搞笑组上线了,414
65062,第26集,1621092984,这两活宝,7
65063,第26集,1328202929,这爷俩搞笑担当,2
65064,第26集,2326704260,吉吉国王,4
65065,第26集,1233370516,这俩笑死我了??,0
65066,第26集,376011942266241,悲情父子  自带喜感,1
65067,第26集,2003215029,一家人到齐了丢丢,1
65068,第26集,2282064504,友军出现了,0
65069,第26集,1671778587,一家人整整齐齐。。,9
65070,第26集,1480933162,超喜欢他们出场,0
65071,第26集,1528620304573696,吉吉国王,0
65072,第26集,1167436181,看到亲人的感觉真好,152
65073,第26集,1592469399,先别管这两个憨憨行吗？,1
65074,第26集,2300501749,这对父子也是可爱相互不离不弃,5
65075,第26集,1776326512,劳动改造,1
65076,第26集,1457937364,沃德天…哈哈哈哈哈哈哈哈哈嗝,1
65077,第26集,779581564918610,哈哈哈哈或吉吉国王,1
65078,第26集,1617534577,淮阴报到,16
65079,第26集,1560373807,一家人就要整整齐齐的在一起,1
65080,第26集,1793578049,笑的我睡不着,8
65081,第26集,1449080743,终于碰到了,11
65082,第26集,1445104900377305,山嵌也会写字呀,1
65083,第26集,607510008430879,见着亲人了啊,4
65084,第26集,1379924757,哈哈哈哈哈太可爱了,7
65085,第26集,1623617543,就是你的地图把他们骗来的哈哈哈,0
65086,第26集,1807037289,竟然有点感动...,15
65087,第26集,1159095651,见到亲人了,0
65088,第26集,1599496714,吉吉国王,0
65089,第26集,2086869915,快改造成功了,1
65090,第26集,1633555860,想哭为什么,0
65091,第26集,1713279444,这时候暴露他俩会不会坏事,0
65092,第26集,2388503024,耿护院的地图,1
65093,第26集,1545362758181632,耿护院这还需要打扮成贼寇？这不如假包换吗,10
65094,第26集,1530691518990658,吉吉巴拉老耿胡子,3
65095,第26集,1271475523,地图之仇忘啦,55
65096,第26集,1411536030,一家人啊呜呜呜,149
65097,第26集,1352507395,卧槽人齐了笑死我了,650
65098,第26集,2387232584,挺感动的场景，为什么我一直想笑呢,126
65099,第26集,1609471141,还是一家亲呀，呜呜呜,1253
65100,第26集,1684167421,字幕呢？,1
65101,第26集,1484332745,吉吉国王太可爱了,0
65102,第26集,1583587076,怎么没字幕了,0
65103,第26集,738529260873733,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,12
65104,第26集,1838929961,这会儿舅舅大舅哥还挺像个人的,2
65105,第26集,1571331066,填俩猪队友这下麻烦了,21
65106,第26集,1670421849,他乡遇故知，见面就想吃,265
65107,第26集,1407797178,肾不好,2
65108,第26集,1789811685,毛毛和吉吉国王。,16
65109,第26集,2251464404,肾好,19
65110,第26集,1613732510,一家人就要整整齐齐的,19
65111,第26集,2067141243,这老耿脸上咋也长胡子了？,2
65112,第26集,1280972993599163,抢我台词,4
65113,第26集,1593608213,我又有快乐了啊啊啊啊啊啊啊啊啊啊啊啊,1
65114,第26集,1529386852,终于知道了什么叫傻人有傻福！,0
65115,第26集,1796281051,想哭的，BGM的劲,3
65116,第26集,1449080743,这音乐竟然这么感动,7
65117,第26集,1025124174243874,哈哈哈哈哈哈哈哈哈哈哈哈哈哈好,0
65118,第26集,1264813653,好嘛  拖家带口齐了,0
65119,第26集,1388491536,肾好，好肾。,1
65120,第26集,1323374495,不怕这俩坏事啊，还都告诉他俩了,14
65121,第26集,1330935945,家里就剩老爷子了,0
65122,第26集,1443519818,开学倒计时,4
65123,第26集,2234285719,这两人指定要坏事,65
65124,第26集,1517416549,一楼,0
65125,第26集,1592529108,要团圆了,1
65126,第26集,1286727294,一眼望断了多少个秋！,109
65127,第26集,1246562285,肯定忘了,13
65128,第26集,1820443620,不见不散啊啊哈哈哈啊哈,4
65129,第26集,1547990163,死等,225
65130,第26集,1246562285,放心吧，交给我一定会搞砸,6
65131,第26集,1378776422,估计给忘记了,0
65132,第26集,1445915301,结果 等死,2
65133,第26集,1682749427,一出事 肯定给忘了,0
65134,第26集,1581982358,这话，我估计忘了,1
65135,第26集,2547163082,等一下不会忘了吧,1
65136,第26集,1496427374,肯定忘了,5
65137,第26集,1105952847,哎呀，我忘了,0
65138,第26集,443610231219920,最后死了也没等来哈哈哈,0
65139,第26集,2181898501,然后就把他们忘了,7
65140,第26集,1607348453,等死,3
65141,第26集,2355086435,记住这个词,2
65142,第26集,772095873131296,大聪明肯定忘了,5
65143,第26集,1425585387,是不是要先吃点啊,0
65144,第26集,1219511854,我记得我说的是等死啊,0
65145,第26集,2268516862,该不会真死了吧,2
65146,第26集,1769402610,不是等死吧,0
65147,第26集,2451442312,死等，肯定忘了,0
65148,第26集,1030472582849323,好一个死等  最后肯定忘了哈哈哈哈哈哈哈哈哈,1
65149,第26集,1222446738,这爷俩快给洗白了,9
65150,第26集,1789811685,等下忘了哈哈哈,0
65151,第26集,4467540704,咋不让人家去屋里等，可怜的吉吉国王,0
65152,第26集,1368418048,这统领上辈子是马面投胎的吧！,0
65153,第26集,1196707266,哈哈哈哈哈哈哈哈,0
65154,第26集,1646891155,郭麒麟宁毅郭麒麟宁毅,0
65155,第26集,1540627489629952,都跟进来,0
65156,第26集,1605752549,死等！这是卢父味！,1
65157,第26集,1152252169,这个死等是个重点要考哈哈哈哈哈哈哈,9
65158,第26集,1412881139,好好笑啊。入不了席啊,0
65159,第26集,1609919210,喝酒这段已经反复看来好几遍了,0
65160,第26集,1385488673938247,绝望,1
65161,第26集,756220835137897,起风了，宣威营灭队吧,61
65162,第26集,2424930610,豹哥的烟熏妆走起,2
65163,第26集,1472882400048780,李荣浩这么横,1044
65164,第26集,1551966773712512,应该是老鲍把我弄走了,3
65165,第26集,1424761105,李荣浩演的不错,13
65166,第26集,1821051539,一会我就忘了,6
65167,第26集,1646891155,郭麒麟宁毅郭麒麟宁毅,1
65168,第26集,1394432316,不会写字,3
65169,第26集,1187462395201757,这个人好像李荣浩,6
65170,第26集,84209522,吉吉，快跑,0
65171,第26集,1253071107,李荣浩你过分了 滑稽,12
65172,第26集,1573496630,宣威营李荣浩,0
65173,第26集,1837085398,起风！快起风！,12
65174,第26集,1711934688,我怀疑是宣威营的人,6
65175,第26集,365318748768299,伤疤能摸出来？？？,4
65176,第26集,1365064104,武朝李荣浩,2
65177,第26集,1424761105,李荣浩演的不错,2
65178,第26集,1257141034,文就把你给杀了，何需动武,0
65179,第26集,1604815909,第一,0
65180,第26集,1141639731,名册,0
65181,第26集,1692744450,掰腕子吧,1
65182,第26集,1652149783,3倍速看到没字幕了,1
65183,第26集,1448844721,有意思，ia,0
65184,第26集,1774209777,好帅啊郭麒麟这一身儿,0
65185,第26集,1348698355,是不是圣公掳走的,1
65186,第26集,2480552695,这李荣浩眼睛真大,3
65187,第26集,2264483557,谐脸梗：李荣浩,12
65188,第26集,1588551550,这鲍74！,4
65189,第26集,1658673741,论裤兜的重要性,3
65190,第26集,1208551781,许大茂拉风了一次,0
65191,第26集,2424563195,能找到老婆吗，好急啊,0
65192,第26集,2439996143,是我家网不好吗,2
65193,第26集,1305648992,给圣公整俩口袋吧,6
65194,第26集,1454443971414046,放心看我陪大家一起看多晚都陪,1
65195,第26集,2449184823,我揣着梦想走 双手插着兜,9
65196,第26集,1096864990,这应该是百匪宴吧,14
65197,第26集,2290777313,给你们绿一波,1
65198,第26集,2074920495,八营一共也没几个人,5
65199,第26集,1631557124,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,0
65200,第26集,1465885015,这么看来，后来宁毅杀梁山4万人还真是杀的好啊,12
65201,第26集,955458093319991,郭子年轻轻的背就有些驼了,1
65202,第26集,1507535303490752,刘西瓜演技真不行,20
65203,第26集,1283687928,我要是圣公事成之后第一个就先剐了这个姓鲍的,83
65204,第26集,1775471943,胖头驼,1
65205,第26集,1613312547,他这思路就不对，应该去军营里军医那里问问，有谁受伤了,1
65206,第26集,1840897468,我他么 已经是挣的最大了,8
65207,第26集,2411588180,之前都说不在宣威营了,3
65208,第26集,1831127870,来走一步八倍速,5
65209,第26集,2498296217,不想吃圣饭,63
65210,第26集,2282815543,，还有小兵小下呀,0
65211,第26集,1022745895,圣饭吃不得,1
65212,第26集,2055728244,这鲍文翰和手下楼楼太嚣张了,3
65213,第26集,1301171650,就我一个人？,1
65214,第26集,2481266314,圣公夫人扮演者是谁 哥哥姐姐们能不能说一下,1
65215,第26集,1356089676,亲爱的，新年好,1
65216,第26集,2237696112,楼家人捉的？不是早玩完了,1
65217,第26集,1290288970,大家都睡了？,2
65218,第26集,1175281484,人好少啊,3
65219,第26集,1483288132719392,一起熬夜,0
65220,第26集,1553658990938113,英雄,0
65221,第26集,1366851872,还有2集挺住,5
65222,第26集,1797153918,我要是圣公 有这个么手下，我早偷偷地弄死他了,0
65223,第26集,1457495243495044,申公豹演得好,0
65224,第26集,1758303651,圣公：你想走就走，我这八营如何服我啊,1
65225,第26集,1840990313,哪儿有，还看着呢，等到檀儿，再睡,2
65226,第26集,1096703415,两点了人都少了,2
65227,第26集,1143481574,许大茂,0
65228,第26集,986887623803722,凯文思密达,1
65229,第26集,1469274795285337,离去学校还有15个小时,4
65230,第26集,1755545854,离间计,0
65231,第26集,1684705595,人怎么越来越少了呀,3
65232,第26集,1287438281,作死路上,1
65233,第26集,1645600628,周游是我的,3
65234,第26集,2280239960,忍耐是有限度的,15
65235,第26集,2096162459,别走好吗宝,2
65236,第26集,1267604907,反骨越大死的越惨,14
65237,第26集,1316875895,鲍文翰什么时候死啊,0
65238,第26集,1232735882,宝宝,4
65239,第26集,1312802091,赵源炸赵源炸赵源炸赵源炸看到了嘛,0
65240,第26集,1282286646,笑死人,4
65241,第26集,1370061520518001,都睡了么,4
65242,第26集,986887623803722,凯文思密达,1
65243,第26集,1538162077729536,我放弃你了,0
65244,第26集,1621203479,鲍统领好像那个鲶鱼精,1
65245,第26集,1565175378,怎么字幕不见了,0
65246,第26集,1556436190503682,都快不知道该如何走下去了,0
65247,第26集,1713187200,怎么你们的头挡不住字幕,0
65248,第26集,1770961435,有人ak,1
65249,第26集,1826976408,尹昭霖看到这了没,0
65250,第26集,1759422886,乖乖乖乖,4
65251,第26集,1735045497,太困了,1
65252,第26集,1061259355,陈凡太帅了,3
65253,第26集,1447878005,出门左拐。,1
65254,第26集,1596484046,为了檀儿低声下气,222
65255,第26集,2050968849,老鲍在作死,3
65256,第26集,2241939326,说一号的别走,0
65257,第26集,1703258806,不懂事啊这,0
65258,第26集,1240917927266524,鲍文翰有鬼,3
65259,第26集,813713066041846,鲍某赶紧原地去世,0
65260,第26集,1286918091,该我上场表演啦,6
65261,第26集,2413914209,我怎么没有属下呢 我也是统领啊,2
65262,第26集,1283332691,这手下还能留？？？？,0
65263,第26集,1576372377,宁凡大旗举起来！家人们排面走起,37
65264,第26集,1458405443,包统领也就是方腊手下的小喽喽，小说里面方腊手下厉害的是方七佛,3
65265,第26集,757755212202785,我真帅,10
65266,第26集,1508932879135936,大丈夫能屈能伸,1
65267,第26集,1173762590378203,为了檀儿低声下气,10
65268,第26集,1663817243,你这样说，老大会对你有看法的,0
65269,第26集,1326107378,起风了,3
65270,第26集,1664711718,陈统领咋那么彭于晏呢，帅捏！,6
65271,第26集,1343615769,你是个跑龙套的瞧不起主角 还包统领呢,6
65272,第26集,2462321136,邱彪看到这了吗,0
65273,第26集,1141906750834796,为了媳妇儿啥都行啊,63
65274,第26集,1803951225,鲍文翰   妥妥的死，而且很惨,0
65275,第26集,1060950274741026,郭麒麟表情好高傲啊,16
65276,第26集,1535714718127744,报数开始：1,2
65277,第26集,1111856508834623,一个好朋友叫宁一凡,4
65278,第26集,2424996701,四点了,0
65279,第26集,1724496395,给台阶了,3
65280,第26集,1424669177,该到灭了他吧,10
65281,第26集,1084950031,其实圣公忍鲍统领好久了,1
65282,第26集,1516254758175360,5点，别一次看完了,0
65283,第26集,1173762590378203,为了媳妇拼了,208
65284,第26集,927824777062718,二刷走起,2
65285,第26集,1521245644515330,宝宝你看,1
65286,第26集,2462290438,郭仔,0
65287,第26集,2549454158,宋亚轩快来吃席了，吃席了,8
65288,第26集,1613190064,都没睡呢,5
65289,第26集,1574380720,这种人还能活过两集,0
65290,第26集,1513152214737153,起风了,7
65291,第26集,1747772533,这个老大没什么威严啊，这要是狠点，估计姓鲍的已经死了,0
65292,第26集,2155146859,为了救媳妇，我忍,6
65293,第26集,1550126212458242,有没有小孩？我坐小孩那座。,26
65294,第26集,1554418027,宝宝被哄好了,6
65295,第26集,848438145255507,这还没宋宪强呢,0
65296,第26集,1260364884,彭凯文?,0
65297,第26集,1606963267,我去哪了？,5
65298,第26集,1784479938,是宣威营不想吃圣公的酒席呢，还是宣威营自己有饭吃了？,1
65299,第26集,1408573986,这小子有点单干的意思啊！,16
65300,第26集,1791830871,排除法，就在鲍统领那里,1
65301,第26集,1193835153,拽的人最后都死的很惨,19
65302,第26集,2173187092,起风了,1
65303,第26集,1481784088870722,被楼家掳走这么久了早被…,2
65304,第26集,2212101234,好家伙，援军还没到？,1
65305,第26集,1415388190,都不用上班吗,0
65306,第26集,1333732978,最后红布上没有名字的都砍了,1
65307,第26集,2247913516,跳的多高摔的多惨,4
65308,第26集,1379417650,看的饿了,0
65309,第26集,2374068607,演员们都很在线啊,0
65310,第26集,1425470040,鲍文翰什么时候死,0
65311,第26集,1513135370419012,准备掰手腕,2
65312,第26集,1274475950,又诗仙下凡？,144
65313,第26集,1482870413601216,尾大不掉,0
65314,第26集,1365485862,你在怀疑酒神谦大爷徒弟的酒量？,1
65315,第26集,2440214095,憨憨！憨憨！憨憨！,0
65316,第26集,1538504433723392,书上陈凡早把姓鲍的杀了的,8
65317,第26集,1551897145,其实也没几个兵啊,4
65318,第26集,1252394361,这段看了好多遍，哭了好多遍，大林，快娶了铁铁吧,2
65319,第26集,871397832263920,有庆余年的味了,0
65320,第26集,1468225893,车轮战？,2
65321,第26集,1424386015,送他个唐诗三百首,643
65322,第26集,1812886755,好家伙，跟庆余年梦幻联动,1
65323,第26集,2472966280,宁毅：正合我意哈哈哈,163
65324,第26集,1324927333,喝酒背诗,13
65325,第26集,2155282887,蹬鼻子上脸,8
65326,第26集,2440161317,签名可以看手臂啊,0
65327,第26集,1472776411,黄河之水，天上来走一波,4
65328,第26集,2388142480,场景惊人的相似,1
65329,第26集,1686480235,唐诗三百首再现江湖？,1
65330,第26集,2132899565,打一圈,2
65331,第26集,1436188820,这不还是两个营的人？,8
65332,第26集,1491197197,有点似曾相识啊 张若昀当时就是喝多了吟诗作对的哈哈哈哈,0
65333,第26集,1130400265024260,场面这么眼熟呢,111
65334,第26集,2480302625,这个就算是水都得喝撑死,6
65335,第26集,1439491242,厉害了,0
65336,第26集,1381761078,这也背诗？？？,13
65337,第26集,2482956155,陆红提打不过他,0
65338,第26集,1612859050,天哪，这个玩意快下线吧,0
65339,第26集,1491518615,古代劝酒,1
65340,第26集,1625474158,范闲，这我熟,0
65341,第26集,1460753613722860,好家伙，正巧给宁毅查清楚的机会,0
65342,第26集,1084054607,喝醉了吟诗不,0
65343,第26集,1760584686,就这？？养鱼呢,16
65344,第26集,1780291587,要不是为了我娘子，我一火铳轰了你,16
65345,第26集,1299354840,正好挨个摸胳膊,0
65346,第26集,2132349285,鲍统领还是会出主意啊。正好挨个摸一魔。,0
65347,第26集,1214565539,鸿门宴呀,3
65348,第26集,1023060863,不会一会儿背诗吧,0
65349,第26集,1434836101,范闲说让我来-，再给你做几首诗,0
65350,第26集,1443664172,把手拍下去的动作真可爱,1
65351,第26集,2286386999,唐诗三百首来了？,135
65352,第26集,1527573775388480,这不就两个营吗？,5
65353,第26集,1594395484,姓鲍的，路走窄了,17
65354,第26集,1521771375240963,这对于郭麒麟宋轶的歌同时,6
65355,第26集,1011334678317263,高堂明镜悲白发，朝青丝暮成雪,1
65356,第26集,917574804049738,宁毅爱惨了檀儿,36
65357,第26集,1535111107457792,这个提议好,0
65358,第26集,1845711303,这有一嘟噜啤酒的量嘛？不够一晚应酬的量,9
65359,第26集,2063229174,干生意的  喝不过你？,0
65360,第26集,1057089099344528,小鲍同学路走窄了,0
65361,第26集,1629547901,对呀 请你喝酒是给你面子,0
65362,第26集,2238328422,那我们也请你坛,1
65363,第26集,2010848468,打起来,0
65364,第26集,1284922614,大家人呢,0
65365,第26集,443321428215822,这就是打圈吗,2
65366,第26集,1611898086,啧啧啧，朱大人就不能当一次好人吗？,0
65367,第26集,1536181225399616,这要是孙红雷他早就死了,146
65368,第26集,506936034329456,正好检查右手啊,127
65369,第26集,2122767701,黄酒也十几度,0
65370,第26集,1520875874551106,君不见高堂明镜悲白发,31
65371,第26集,1094636953,陈凡是能上大分的人,721
65372,第26集,1703456771,别酒了 倒是水 你也得喝几天,3
65373,第26集,1239949928,郭麒麟有点帅,0
65374,第26集,1184755626294507,让我来，别为难宁毅,30
65375,第26集,2424563195,真想揍他,2
65376,第26集,1359354473,开始念诗吧！,6
65377,第26集,1595140621,保护我方郭麒麟。,0
65378,第26集,1194676703,这要混公司 早被弄死了,0
65379,第26集,1287406037,小葵花爸爸打卡,1
65380,第26集,1159737911642237,这是老大要灭鲍,0
65381,第26集,1349365247636799,是不是又想听我的唐诗三百首了,12
65382,第26集,2011925305,疯狂后边是灭亡,3
65383,第26集,2585883378,起风了，他要没了,0
65384,第26集,1680633043,这是一翁啊！,0
65385,第26集,1574380720,好久没听到与君相依了,0
65386,第26集,1049207834157736,喝就喝，谁怕谁啊,0
65387,第26集,1107970800,六六六,1
65388,第26集,1355216712,快，念诗,0
65389,第26集,1608046376,喝完背诗,1
65390,第26集,1711934688,宁毅顺便试探一下,5
65391,第26集,1613351096,这似曾相识的情景,155
65392,第26集,1642582661,我的天宁毅好帅啊,0
65393,第26集,1693227704,起风了,0
65394,第26集,1614477167,范闲附身,185
65395,第26集,1578477133,起风了，那宣威营就破产吧,12
65396,第26集,1480407436,起风了,3
65397,第26集,1406373625,起风了，鲍文翰就此灭亡吧,2
65398,第26集,1463190571453129,换范闲的衣服就是为了这一刻吧??,1
65399,第26集,1371676044,唱歌起来,0
65400,第26集,1160597614,这场面，眼熟啊。。。范诗仙来了？,4
65401,第26集,1151299424,这个场面似曾相识啊,1
65402,第26集,2063229174,这都不够应酬的,0
65403,第26集,1832628824,要让其死亡，先让其疯狂,0
65404,第26集,1301560852222735,场景似曾相识,0
65405,第26集,1400765974,鲍统领日子快到头了呀,43
65406,第26集,1512265342,我也是,0
65407,第26集,2008012236,罗菲来了吗,2
65408,第26集,1257018738,后面是个方子，方腊的方,2
65409,第26集,1343884466596182,要起风了,9
65410,第26集,1657706499,起风了起风了,36
65411,第26集,1615037438,历史总是惊人的相似,52
65412,第26集,2067976825,我也挺快的,2
65413,第26集,1009573036,主角光环白带的吗,2
65414,第26集,1130400265024260,我欲乘风归去，又恐琼楼玉宇,4
65415,第26集,975801138811764,我醉欲眠卿且去,11
65416,第26集,1781036308,跟喝水一样，古代酒度数很低的,6
65417,第26集,994455188408067,酒喝完了，送宣威营上路吧，哈哈哈,1
65418,第26集,361929851810680,那时候的酒多少度啊,2
65419,第26集,53516746,唐诗三百首,0
65420,第26集,2392676822,古代都是米酒 喝一缸都没问题,0
65421,第26集,1573914197,宁毅如果前世这么牛的话，现在也不会这样了,5
65422,第26集,1246562285,君不见黄河之水天上来,0
65423,第26集,1325950736,撒开 、我该背诗了,1
65424,第26集,1239949928,宁毅好酷,1
65425,第26集,541974981517397,一会要背诗,5
65426,第26集,1081349322583002,斗酒诗百篇？,3
65427,第26集,1604572781,中华酒文化,1
65428,第26集,1691260476,这场景似曾相识啊,8
65429,第26集,1507762360,起风了，那就让宣威营团灭吧,6
65430,第26集,1700056248,郭麒麟演技好牛,1
65431,第26集,1219511854,装点白开水也行啊,1
65432,第26集,1092167153,什么班,0
65433,第26集,1553729547,庆余年背诗的既视感,1
65434,第26集,1418375605,黄河之水天上来,318
65435,第26集,1270909583,这剧应该宁财神的作品吧！,9
65436,第26集,724359257789636,为了我娘子拼了。??,50
65437,第26集,958041985917728,张若昀：这场景我熟悉,189
65438,第26集,1268274615,古时候的酒 和现在没法比吧,107
65439,第26集,1512289863,锄禾日当午，汗滴禾下土，谁知盘中餐？粒粒皆辛苦,2
65440,第26集,1641138292,醉翁之意不在酒！,214
65441,第26集,541974981517397,现在是11点14,6
65442,第26集,2421565997,眼神绝了,11
65443,第26集,1270909583,这剧应该宁财神的作品吧！,7
65444,第26集,1508932879135936,为了檀儿，这是拼了！,70
65445,第26集,1239949928,宁毅太帅了,0
65446,第26集,1809024089,为了找媳妇豁出去了,7
65447,第26集,1237595080,嘟嘟姐,1
65448,第26集,1365638589,宁毅发型不错,0
65449,第26集,1312379868,正好顺了我的意,66
65450,第26集,1061206956,护妻狂魔,0
65451,第26集,1751510522,我怀疑是个空碗,0
65452,第26集,1668631534,君不见黄河之水天上来,15
65453,第26集,1482137613,君不见高堂明月悲白发,1
65454,第26集,1048364987,农夫山泉 有点甜,0
65455,第26集,2079434497,我一开始把圣公和鲍分不清,9
65456,第26集,1487046986,我觉得要应该全文背诵水浒传了,3
65457,第26集,1701376830,古时候大多是醪糟,1
65458,第26集,1208814529,为了老婆不容易啊,65
65459,第26集,1524575720564736,完了，被圣公发现了。,1
65460,第26集,1578050343,左手不是？,1
65461,第26集,990019330286511,把主人家风头都抢了,0
65462,第26集,1257018738,就是一坛啤酒也喝不下吧，看样子60斤的坛子啊,6
65463,第26集,1173762590378203,都是为了檀儿啊,4
65464,第26集,1353929864,你也叫军师？？,8
65465,第26集,1061206956,护妻狂魔,0
65466,第26集,1001097327,哎，心酸，檀儿快出来吧,195
65467,第26集,1306295188,古代的是米酒,6
65468,第26集,2497560422,军师主角了这是,2
65469,第26集,1509423981798017,为了老婆来打圈也是可以的,70
65470,第26集,1787784546,为了媳妇儿,177
65471,第26集,1840990313,不就是酒吗？死就死了，比不上檀儿重要,5
65472,第26集,1528157302,往后看这段真的演的好,7
65473,第26集,1166956757,西瓜心疼了,330
65474,第26集,1819622539,这里好虐,1
65475,第26集,1092180226,嘴撇的跟鲶鱼是的呢,1
65476,第26集,1818219906,欺人太甚,3
65477,第26集,2257789600,为了老婆拼命干,3
65478,第26集,1362148990,宁毅你手上有东西吧,5
65479,第26集,870582660900109,谢军师。,1
65480,第26集,1555048210,许大茂看不懂了,0
65481,第26集,1715818990,加油,0
65482,第26集,2517401743,天呐好感动,0
65483,第26集,2477815743,看哭了,0
65484,第26集,885333860287819,为了檀儿，给我感动哭了,10
65485,第26集,1524949919476032,好心疼我家林子,0
65486,第26集,1570171202,为了老婆好拼,0
65487,第26集,1447866361,圣公看上他了？,3
65488,第26集,2122967887,剧情跟庆余年的诗会一样,1
65489,第26集,2008226699,为了娘子，拼了，霸气我军师,167
65490,第26集,2392550993,看宁毅这个眼神，这个统领应该得挂了,1
65491,第26集,1107091544605520,天呐 他真的好爱她,4
65492,第26集,2351850407,果然和于谦学的喝酒,53
65493,第26集,1835575709,敢欺负我喜欢的人 给你一刀,1
65494,第26集,1521124244464897,每一个人的胳膊腕式一遍，看哪个人疼就是哪个人抓了他的娘子。,6
65495,第26集,1666535108,拼酒 不知道我师父是于谦老师吗,171
65496,第26集,1328861006538756,为了檀儿，豁出去了,1
65497,第26集,291466886775445,啊啊啊啊啊啊太帅啦,175
65498,第26集,1246562285,抽烟喝酒烫头,3
65499,第26集,1208967839,找媳妇拼了啊,961
65500,第26集,2258071964,我要有这相公真好。,6
65501,第26集,1587258060,爱了,1
65502,第26集,1568930748,跟我范闲念诗有的一拼，哈哈哈,5
65503,第26集,2417059791,真是拼了啊,5
65504,第26集,2422969842,真男人,3
65505,第26集,1411536030,为了娘子拼了,19
65506,第26集,1507123020294144,醉都不会忘找娘子,0
65507,第26集,2462233402,他会不会也要背诗呀,16
65508,第26集,1508932879135936,太心疼宁毅啦！呜呜呜,8
65509,第26集,1327313643,帅的让人心疼呀,7
65510,第26集,2214646594,这么造 痛风不想好了？,14
65511,第26集,2060854571,夜店小王子,766
65512,第26集,1384442143,就这么杠杠滴,0
65513,第26集,2315411019,这样的老公太有安全感了,67
65514,第26集,918395377690848,为了媳妇，好男人,13
65515,第26集,2516582766,一点也没耽误正事,863
65516,第26集,1686020816,真男人,0
65517,第26集,1307934403,你等我上个厕所回来继续,3
65518,第26集,1799478626,这爱的深沉呀,3
65519,第26集,2312456241,心疼,0
65520,第26集,541933877330865,该背诗了,0
65521,第26集,1662613559,这个就是爱情,0
65522,第26集,1404986023,有这样的男人，值了,17
65523,第26集,1215805707,看了好心疼,13
65524,第26集,2005354456,海王金樽来两粒,1
65525,第26集,1272566957,这会真的太帅了,174
65526,第26集,1424491991,这就是爱,13
65527,第26集,1047001662,真帅啊呜呜呜呜u我,5
65528,第26集,1538914502420864,本年度最帅男主宁毅,1
65529,第26集,1277183260,宁毅真的是急了,3
65530,第26集,1820357244,看了这么多集，这段不得不佩服,3
65531,第26集,1541605855,心疼死我了,16
65532,第26集,1442476432,诚不欺我，果然是宁高人,2
65533,第26集,2136600721,喝水都得水中毒,0
65534,第26集,1709882132,也就一件多啤酒,0
65535,第26集,256130300,为媳妇拼了,2
65536,第26集,1720371327,这两人心疼死了,3
65537,第26集,1262161542,这段演的真好,18
65538,第26集,1480103699,太感动了,0
65539,第26集,1267453285,倒了一大半,1
65540,第26集,772095873131296,就算是水，也遭不住这么大一坛啊,92
65541,第26集,1376001267,古代的度数不高的,0
65542,第26集,1607167589,宁毅演的真不错,9
65543,第26集,2068086496,喝水也经不起这么喝啊,91
65544,第26集,1308270618,军师肾真好，能装这么多酒,3
65545,第26集,4597874339,这一吐给我吐心疼了,14
65546,第26集,1468422700,人类早期应酬珍贵影像,356
65547,第26集,501177523373327,真的拼了 为了谭儿,1
65548,第26集,1010369698,我感觉最爱他的是陈凡呢,8
65549,第26集,2039466721,抽烟喝酒烫头，你当我白学的吗,10
65550,第26集,1445038991,你别说是酒了，是水都得撑死,64
65551,第26集,2366015461,宁毅可以为了苏谭儿喝一坛酒        你可以为我吹一瓶伏特加吗,2
65552,第26集,1826887034,这酒演得好,1
65553,第26集,1151633366,于谦的徒弟啊,0
65554,第26集,2450386495,一切为了媳妇,0
65555,第26集,2212619732,古代喝酒都是大碗但是没酒精度,0
65556,第26集,1535514633057472,光看就胃里翻腾啊,0
65557,第26集,2364045783,伤没好，捏一把会疼吧,3
65558,第26集,1316659559,好一句护院：好像是左手,7
65559,第26集,1574253911,又是心疼宁毅的一天,1
65560,第26集,1115834319864942,外面的还在死等呢,13
65561,第26集,1141906750834796,郭麒麟好敬业,7
65562,第26集,1442996254,大林子演技真好,0
65563,第26集,2503330983,都是为了檀,17
65564,第26集,2189766917,一罐米酒，没啥,1
65565,第26集,140735282,找抓媳妇的贼寇,58
65566,第26集,1156431659,水都要喝吐,14
65567,第26集,1633047074,胳膊上有什么,5
65568,第26集,1376759034,好感动,13
65569,第26集,1789151254,为了媳妇拼了啊,21
65570,第26集,1819622539,这段演的好真实心疼,328
65571,第26集,1559348710,肾好肾好,0
65572,第26集,1721145698,大林这演技可以,6
65573,第26集,2059058932,兄弟们把泪目打在公屏上,59
65574,第26集,1393417693,世上能有多少这番深情,970
65575,第26集,2236223347,心情不好更容易喝醉,8
65576,第26集,1780699150,大标爱上这个深情专一的男人了,99
65577,第26集,1394987827,你演的戏好，我觉得。,0
